MS3_id	ipro_id	ipro_descr	uniqIpro
MS3_02495			0
MS3_02494			0
MS3_02493			0
MS3_02492			0
MS3_02491			0
MS3_02490			0
MS3_02489			0
MS3_02488	IPR000595	Cyclic nucleotide-binding domain	0
MS3_02488	IPR000719	Protein kinase domain	0
MS3_02487	IPR000717	Proteasome component (PCI) domain	0
MS3_02486			0
MS3_02485			0
MS3_02484			0
MS3_02483			0
MS3_02482			0
MS3_02481			0
MS3_02480			0
MS3_02479	IPR005331	Sulfotransferase	0
MS3_02478			0
MS3_02477			0
MS3_02476			0
MS3_02475	IPR006953	Vesicle tethering protein Uso1/P115-like , head domain	1
MS3_02474			0
MS3_02473			0
MS3_02472	IPR006722	Trafficking protein particle complex subunit 2	0
MS3_02471	IPR001752	Kinesin motor domain	0
MS3_02470			0
MS3_02469			0
MS3_02468	IPR002350	Kazal domain	0
MS3_02467			0
MS3_02465	IPR004000	Actin family	0
MS3_02464	IPR000595	Cyclic nucleotide-binding domain	0
MS3_02464	IPR000719	Protein kinase domain	0
MS3_02463	IPR008422	Homeobox KN domain	0
MS3_02462	IPR011701	Major facilitator superfamily	0
MS3_02461			0
MS3_02460	IPR001683	Phox homologous domain	0
MS3_02459	IPR000330	SNF2-related, N-terminal domain	0
MS3_02459	IPR001650	Helicase, C-terminal	0
MS3_02458	IPR004827	Basic-leucine zipper domain	0
MS3_02457	IPR002049	Laminin EGF domain	0
MS3_02457	IPR008211	Laminin, N-terminal	0
MS3_02456			0
MS3_02455	IPR000980	SH2 domain	0
MS3_02455	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	0
MS3_02455	IPR001452	SH3 domain	0
MS3_02454			0
MS3_02453	IPR001715	Calponin homology domain	0
MS3_02453	IPR004953	EB1, C-terminal	1
MS3_02452	IPR032071	Domain of unknown function DUF4806	0
MS3_02451	IPR002049	Laminin EGF domain	0
MS3_02451	IPR018933	Netrin module, non-TIMP type	0
MS3_02450			0
MS3_02449	IPR002528	Multi antimicrobial extrusion protein	0
MS3_02448	IPR002528	Multi antimicrobial extrusion protein	0
MS3_02448	IPR003210	Signal recognition particle, SRP14 subunit	1
MS3_02447	IPR002049	Laminin EGF domain	0
MS3_02445	IPR027329	TPX2, C-terminal	1
MS3_02444	IPR001623	DnaJ domain	0
MS3_02443	IPR013766	Thioredoxin domain	0
MS3_02442	IPR000504	RNA recognition motif domain	0
MS3_02442	IPR002004	Polyadenylate-binding protein/Hyperplastic disc protein	0
MS3_02441	IPR003151	PIK-related kinase, FAT	0
MS3_02440	IPR002129	Pyridoxal phosphate-dependent decarboxylase	0
MS3_02439	IPR014847	FERM adjacent (FA)	0
MS3_02439	IPR018980	FERM, C-terminal PH-like domain	0
MS3_02438			0
MS3_02437			0
MS3_02435	IPR006461	PLAC8 motif-containing protein	0
MS3_02434	IPR021897	Cilia- and flagella-associated protein 206	1
MS3_02433			0
MS3_02432			0
MS3_02431			0
MS3_02430	IPR008831	Mediator complex, subunit Med31	1
MS3_02429			0
MS3_02428	IPR003197	Cytochrome b-c1 complex subunit 7	1
MS3_02427	IPR001012	UBX domain	0
MS3_02426	IPR002049	Laminin EGF domain	0
MS3_02425	IPR020810	Enolase, C-terminal TIM barrel domain	0
MS3_02425	IPR020811	Enolase, N-terminal	1
MS3_02424	IPR003392	Protein patched/dispatched	0
MS3_02423	IPR001680	WD40 repeat	0
MS3_02423	IPR013535	PUL domain	1
MS3_02423	IPR015155	PLAA family ubiquitin binding, PFU	1
MS3_02422	IPR000922	D-galactoside/L-rhamnose binding SUEL lectin domain	1
MS3_02421	IPR011701	Major facilitator superfamily	0
MS3_02420	IPR000504	RNA recognition motif domain	0
MS3_02419	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_02418	IPR019342	NADH:ubiquinone oxidoreductase, iron-sulphur subunit 5	1
MS3_02417	IPR024986	Sister chromatid cohesion C-terminal domain	0
MS3_02417	IPR026003	HEAT repeat associated with sister chromatid cohesion protein	0
MS3_02416			0
MS3_02415	IPR025258	Putative zinc-RING and/or ribbon	0
MS3_02414			0
MS3_02413	IPR024084	Isopropylmalate dehydrogenase-like domain	0
MS3_02412	IPR002909	IPT domain	0
MS3_02411			0
MS3_02410			0
MS3_02409	IPR000904	Sec7 domain	0
MS3_02408			0
MS3_02407			0
MS3_02406			0
MS3_02405			0
MS3_02404	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	0
MS3_02403			0
MS3_02402			0
MS3_02401	IPR013057	Amino acid transporter, transmembrane domain	0
MS3_02400	IPR006693	Partial AB-hydrolase lipase domain	1
MS3_02399	IPR015868	Glutaminase	1
MS3_02398	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	0
MS3_02398	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain	0
MS3_02398	IPR031686	ATPsynthase alpha/beta subunit, N-terminal extension	1
MS3_02397	IPR019024	Ribonuclease H2, subunit B	1
MS3_02396	IPR001849	Pleckstrin homology domain	0
MS3_02395	IPR027918	Hydrolethalus syndrome protein 1, C-terminal domain	1
MS3_02394	IPR002554	Protein phosphatase 2A, regulatory B subunit, B56	0
MS3_02393	IPR024771	SUZ domain	1
MS3_02392	IPR006895	Zinc finger, Sec23/Sec24-type	0
MS3_02392	IPR006896	Sec23/Sec24, trunk domain	0
MS3_02392	IPR006900	Sec23/Sec24, helical domain	0
MS3_02392	IPR007123	Gelsolin-like domain	0
MS3_02392	IPR012990	Sec23/Sec24 beta-sandwich	0
MS3_02391	IPR011705	BTB/Kelch-associated	0
MS3_02390	IPR027486	Ribosomal protein S10 domain	0
MS3_02389	IPR033464	CSN8/PSMD8/EIF3K	0
MS3_02388			0
MS3_02387			0
MS3_02386			0
MS3_02385			0
MS3_02384	IPR002554	Protein phosphatase 2A, regulatory B subunit, B56	0
MS3_02383	IPR029358	Protein of unknown function DUF4586	0
MS3_02382	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	0
MS3_02381	IPR011262	DNA-directed RNA polymerase, insert domain	0
MS3_02381	IPR011263	DNA-directed RNA polymerase, RpoA/D/Rpb3-type	0
MS3_02380	IPR000719	Protein kinase domain	0
MS3_02379			0
MS3_02378			0
MS3_02377	IPR001680	WD40 repeat	0
MS3_02376	IPR000719	Protein kinase domain	0
MS3_02375	IPR001806	Small GTPase superfamily	0
MS3_02374			0
MS3_02373			0
MS3_02372			0
MS3_02371	IPR001806	Small GTPase superfamily	0
MS3_02370			0
MS3_02369	IPR006133	DNA-directed DNA polymerase, family B, exonuclease domain	0
MS3_02369	IPR006134	DNA-directed DNA polymerase, family B, multifunctional domain	0
MS3_02369	IPR025687	C4-type zinc-finger of DNA polymerase delta	1
MS3_02368	IPR006689	Small GTPase superfamily, ARF/SAR type	0
MS3_02367	IPR001478	PDZ domain	0
MS3_02366	IPR012486	N1221-like	1
MS3_02366	IPR021819	Protein of unknown function DUF3402	1
MS3_02365	IPR019002	Ribosome biogenesis protein Nop16	1
MS3_02364	IPR000608	Ubiquitin-conjugating enzyme E2	0
MS3_02363			0
MS3_02362	IPR001365	Adenosine/AMP deaminase domain	0
MS3_02361	IPR000719	Protein kinase domain	0
MS3_02360			0
MS3_02359	IPR024518	Domain of unknown function DUF3421	0
MS3_02358	IPR001611	Leucine-rich repeat	0
MS3_02357	IPR006214	Bax inhibitor 1-related	0
MS3_02356	IPR024518	Domain of unknown function DUF3421	0
MS3_02355	IPR018798	Multivesicular body subunit 12	1
MS3_02354	IPR001791	Laminin G domain	0
MS3_02353	IPR000089	Biotin/lipoyl attachment	0
MS3_02353	IPR000891	Pyruvate carboxyltransferase	1
MS3_02353	IPR003379	Carboxylase, conserved domain	1
MS3_02353	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	0
MS3_02353	IPR005481	Biotin carboxylase-like, N-terminal domain	0
MS3_02353	IPR005482	Biotin carboxylase, C-terminal	0
MS3_02351	IPR000591	DEP domain	0
MS3_02351	IPR016137	RGS domain	0
MS3_02349			0
MS3_02348	IPR001356	Homeobox domain	0
MS3_02347			0
MS3_02346	IPR004843	Calcineurin-like phosphoesterase domain, ApaH type	0
MS3_02346	IPR031675	Serine-threonine protein phosphatase, N-terminal	0
MS3_02345	IPR019143	JNK/Rab-associated protein-1, N-terminal	0
MS3_02345	IPR021563	Rab interacting lysosomal protein, dimerization domain	0
MS3_02344	IPR001660	Sterile alpha motif domain	0
MS3_02343	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	0
MS3_02343	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain	0
MS3_02342	IPR000717	Proteasome component (PCI) domain	0
MS3_02341	IPR000198	Rho GTPase-activating protein domain	0
MS3_02340			0
MS3_02339			0
MS3_02338	IPR001356	Homeobox domain	0
MS3_02337			0
MS3_02336			0
MS3_02335	IPR019734	Tetratricopeptide repeat	0
MS3_02334	IPR001356	Homeobox domain	0
MS3_02333			0
MS3_02332			0
MS3_02331	IPR001567	Peptidase M3A/M3B catalytic domain	0
MS3_02330			0
MS3_02329	IPR019135	Polycomb protein, VEFS-Box	1
MS3_02328	IPR001372	Dynein light chain, type 1/2	0
MS3_02327			0
MS3_02326			0
MS3_02325			0
MS3_02324	IPR018108	Mitochondrial substrate/solute carrier	0
MS3_02323	IPR000253	Forkhead-associated (FHA) domain	0
MS3_02323	IPR000719	Protein kinase domain	0
MS3_02322			0
MS3_02321	IPR002073	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain	0
MS3_02320			0
MS3_02318	IPR000101	Gamma-glutamyltranspeptidase	1
MS3_02317			0
MS3_02316	IPR001372	Dynein light chain, type 1/2	0
MS3_02315			0
MS3_02314	IPR003008	Tubulin/FtsZ, GTPase domain	0
MS3_02314	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain	0
MS3_02313	IPR001356	Homeobox domain	0
MS3_02312	IPR001523	Paired domain	0
MS3_02311	IPR002125	Cytidine and deoxycytidylate deaminase domain	0
MS3_02310	IPR000648	Oxysterol-binding protein	0
MS3_02309			0
MS3_02308			0
MS3_02307	IPR024084	Isopropylmalate dehydrogenase-like domain	0
MS3_02306			0
MS3_02305			0
MS3_02304	IPR000504	RNA recognition motif domain	0
MS3_02303			0
MS3_02301	IPR002300	Aminoacyl-tRNA synthetase, class Ia	0
MS3_02301	IPR013155	Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding	0
MS3_02300	IPR000008	C2 domain	0
MS3_02300	IPR010439	Calcium-dependent secretion activator domain	0
MS3_02300	IPR019558	Mammalian uncoordinated homology 13, subgroup, domain 2	0
MS3_02299			0
MS3_02298			0
MS3_02297	IPR000592	Ribosomal protein S27e	1
MS3_02296			0
MS3_02295	IPR019510	Protein kinase A anchor protein, nuclear localisation signal domain	0
MS3_02294	IPR000949	ELM2 domain	0
MS3_02294	IPR001025	Bromo adjacent homology (BAH) domain	0
MS3_02293			0
MS3_02292			0
MS3_02291			0
MS3_02290	IPR001623	DnaJ domain	0
MS3_02289	IPR019339	CBF1-interacting co-repressor CIR, N-terminal domain	0
MS3_02288	IPR007547	Uncharacterised protein family UPF0248	1
MS3_02288	IPR019510	Protein kinase A anchor protein, nuclear localisation signal domain	0
MS3_02287	IPR002092	DNA-directed RNA polymerase, phage-type	1
MS3_02287	IPR029262	DNA-directed RNA polymerase, N-terminal	1
MS3_02286			0
MS3_02284	IPR010796	B9 domain	0
MS3_02283			0
MS3_02282			0
MS3_02281			0
MS3_02280			0
MS3_02279			0
MS3_02278			0
MS3_02277	IPR001948	Peptidase M18	1
MS3_02277	IPR007889	DNA binding HTH domain, Psq-type	0
MS3_02276	IPR005821	Ion transport domain	0
MS3_02275	IPR000210	BTB/POZ domain	0
MS3_02274	IPR001650	Helicase, C-terminal	0
MS3_02274	IPR001878	Zinc finger, CCHC-type	0
MS3_02274	IPR011545	DEAD/DEAH box helicase domain	0
MS3_02273			0
MS3_02272	IPR006689	Small GTPase superfamily, ARF/SAR type	0
MS3_02271	IPR003689	Zinc/iron permease	0
MS3_02270	IPR005821	Ion transport domain	0
MS3_02269	IPR018617	Ima1, N-terminal domain	1
MS3_02268	IPR018612	Domain of unknown function DUF2040	1
MS3_02267	IPR001322	Lamin Tail Domain	1
MS3_02267	IPR001664	Intermediate filament protein	0
MS3_02266	IPR001955	Pancreatic hormone-like	1
MS3_02265	IPR004344	Tubulin-tyrosine ligase/Tubulin polyglutamylase	0
MS3_02264			0
MS3_02263	IPR002126	Cadherin	0
MS3_02262			0
MS3_02261	IPR005821	Ion transport domain	0
MS3_02261	IPR031649	Voltage-dependent L-type calcium channel, IQ-associated domain	0
MS3_02260	IPR001304	C-type lectin-like	0
MS3_02259	IPR005821	Ion transport domain	0
MS3_02256			0
MS3_02255	IPR001356	Homeobox domain	0
MS3_02254			0
MS3_02253	IPR001478	PDZ domain	0
MS3_02253	IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	0
MS3_02253	IPR015212	Regulator of G protein signalling-like domain	1
MS3_02252	IPR010515	Collagenase NC10/endostatin	1
MS3_02251			0
MS3_02250	IPR003929	Potassium channel, BK, alpha subunit	0
MS3_02249	IPR007018	Mediator complex, subunit Med6	1
MS3_02248			0
MS3_02247			0
MS3_02245			0
MS3_02244			0
MS3_02243	IPR003103	BAG domain	0
MS3_02242	IPR000418	Ets domain	0
MS3_02241			0
MS3_02239	IPR001623	DnaJ domain	0
MS3_02239	IPR002939	Chaperone DnaJ, C-terminal	0
MS3_02238	IPR004331	SPX domain	1
MS3_02237			0
MS3_02236	IPR001650	Helicase, C-terminal	0
MS3_02236	IPR007502	Helicase-associated domain	0
MS3_02236	IPR011709	Domain of unknown function DUF1605	0
MS3_02236	IPR014720	Double-stranded RNA-binding domain	0
MS3_02235			0
MS3_02234	IPR028124	Small acidic protein-like domain	0
MS3_02233	IPR028118	Chibby family	1
MS3_02232	IPR018499	Tetraspanin/Peripherin	0
MS3_02231	IPR005026	SAPAP family	0
MS3_02230			0
MS3_02229			0
MS3_02228	IPR003737	N-acetylglucosaminyl phosphatidylinositol deacetylase-related	1
MS3_02227			0
MS3_02226	IPR004177	DDHD domain	0
MS3_02226	IPR013162	CD80-like, immunoglobulin C2-set	0
MS3_02225	IPR005024	Snf7 family	0
MS3_02224			0
MS3_02223	IPR009792	Transmembrane protein 242	1
MS3_02222	IPR004273	Dynein heavy chain domain	0
MS3_02221			0
MS3_02220	IPR004342	EXS, C-terminal	1
MS3_02219			0
MS3_02218			0
MS3_02217			0
MS3_02216	IPR005024	Snf7 family	0
MS3_02215	IPR001734	Sodium/solute symporter	0
MS3_02214			0
MS3_02213			0
MS3_02212	IPR023801	Histone deacetylase domain	0
MS3_02211	IPR007286	EAP30	0
MS3_02211	IPR021648	Vacuolar protein sorting protein 36, GLUE domain	1
MS3_02210			0
MS3_02209	IPR001496	SOCS box domain	0
MS3_02208	IPR002937	Amine oxidase	0
MS3_02207			0
MS3_02206	IPR013098	Immunoglobulin I-set	0
MS3_02205			0
MS3_02204	IPR001594	Palmitoyltransferase, DHHC domain	0
MS3_02203			0
MS3_02202	IPR005326	Plectin/S10, N-terminal	1
MS3_02200	IPR005821	Ion transport domain	0
MS3_02199	IPR013517	FG-GAP repeat	0
MS3_02198			0
MS3_02197			0
MS3_02196	IPR021151	GINS subunit, domain A	0
MS3_02195	IPR004344	Tubulin-tyrosine ligase/Tubulin polyglutamylase	0
MS3_02194			0
MS3_02193	IPR000242	PTP type protein phosphatase	0
MS3_02192			0
MS3_02191	IPR003131	Potassium channel tetramerisation-type BTB domain	0
MS3_02190			0
MS3_02189	IPR001330	PFTB repeat	0
MS3_02188			0
MS3_02187	IPR007379	Tim44-like domain	0
MS3_02186	IPR002673	Ribosomal protein L29e	1
MS3_02185			0
MS3_02184	IPR019180	Oxidoreductase-like, N-terminal	1
MS3_02183	IPR013517	FG-GAP repeat	0
MS3_02183	IPR013649	Integrin alpha-2	0
MS3_02182	IPR000990	Innexin	0
MS3_02181	IPR002126	Cadherin	0
MS3_02181	IPR013164	Cadherin, N-terminal	0
MS3_02180	IPR002126	Cadherin	0
MS3_02179	IPR004856	Glycosyl transferase, ALG6/ALG8	0
MS3_02178	IPR006166	ERCC4 domain	0
MS3_02177	IPR001202	WW domain	0
MS3_02177	IPR002713	FF domain	0
MS3_02176	IPR001129	Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein	0
MS3_02175	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_02174	IPR002126	Cadherin	0
MS3_02173			0
MS3_02172	IPR021149	Oligosaccharyl transferase complex, subunit OST3/OST6	0
MS3_02171	IPR018108	Mitochondrial substrate/solute carrier	0
MS3_02170	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_02169			0
MS3_02168	IPR003008	Tubulin/FtsZ, GTPase domain	0
MS3_02168	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain	0
MS3_02167	IPR003008	Tubulin/FtsZ, GTPase domain	0
MS3_02167	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain	0
MS3_02166	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0
MS3_02166	IPR013655	PAS fold-3	0
MS3_02166	IPR013767	PAS fold	0
MS3_02165			0
MS3_02164	IPR000679	Zinc finger, GATA-type	0
MS3_02163	IPR005240	Protein of unknown function DUF389	1
MS3_02162	IPR006461	PLAC8 motif-containing protein	0
MS3_02161			0
MS3_02160	IPR003008	Tubulin/FtsZ, GTPase domain	0
MS3_02160	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain	0
MS3_02159			0
MS3_02158			0
MS3_02157	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0
MS3_02156	IPR000569	HECT domain	0
MS3_02156	IPR001202	WW domain	0
MS3_02155	IPR032368	UCH-binding domain	1
MS3_02154	IPR001660	Sterile alpha motif domain	0
MS3_02154	IPR002515	Zinc finger, C2HC-type	0
MS3_02154	IPR004092	Mbt repeat	0
MS3_02153			0
MS3_02152	IPR002937	Amine oxidase	0
MS3_02151	IPR005135	Endonuclease/exonuclease/phosphatase	0
MS3_02150	IPR013122	Polycystin cation channel, PKD1/PKD2	0
MS3_02149	IPR000601	PKD domain	1
MS3_02149	IPR001024	PLAT/LH2 domain	0
MS3_02148	IPR004618	Aspartate--ammonia ligase	1
MS3_02147	IPR019143	JNK/Rab-associated protein-1, N-terminal	0
MS3_02147	IPR032486	JNK-interacting protein, leucine zipper II	0
MS3_02146	IPR003652	Ataxin, AXH domain	1
MS3_02145			0
MS3_02144	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0
MS3_02144	IPR013655	PAS fold-3	0
MS3_02144	IPR013767	PAS fold	0
MS3_02143			0
MS3_02142	IPR011701	Major facilitator superfamily	0
MS3_02141	IPR005822	Ribosomal protein L13	0
MS3_02140	IPR002515	Zinc finger, C2HC-type	0
MS3_02139	IPR004878	Otopetrin	0
MS3_02138			0
MS3_02137	IPR021643	Mediator complex, subunit Med13, N-terminal, metazoa/fungi	0
MS3_02136	IPR001236	Lactate/malate dehydrogenase, N-terminal	0
MS3_02135	IPR003409	MORN motif	0
MS3_02134			0
MS3_02133	IPR015408	Zinc finger, Mcm10/DnaG-type	1
MS3_02133	IPR015411	Replication factor Mcm10, C-terminal	1
MS3_02132	IPR009401	Mediator complex, subunit Med13	1
MS3_02132	IPR021643	Mediator complex, subunit Med13, N-terminal, metazoa/fungi	0
MS3_02131	IPR013099	Potassium channel domain	0
MS3_02130	IPR001506	Peptidase M12A	0
MS3_02130	IPR003582	ShKT domain	1
MS3_02129	IPR010908	Longin domain	0
MS3_02128	IPR003726	Homocysteine-binding domain	1
MS3_02127			0
MS3_02126	IPR008431	Cyclic nucleotide phosphodiesterase	0
MS3_02125	IPR019354	Smg8/Smg9	1
MS3_02124	IPR006568	PSP, proline-rich	0
MS3_02123	IPR001680	WD40 repeat	0
MS3_02123	IPR001810	F-box domain	0
MS3_02122	IPR001841	Zinc finger, RING-type	0
MS3_02121			0
MS3_02120	IPR001012	UBX domain	0
MS3_02120	IPR015940	Ubiquitin-associated domain	0
MS3_02119			0
MS3_02118			0
MS3_02117	IPR008431	Cyclic nucleotide phosphodiesterase	0
MS3_02116	IPR003887	LEM domain	1
MS3_02116	IPR018996	Man1-Src1p-C-terminal domain	1
MS3_02115	IPR013598	Exportin-1/Importin-beta-like	0
MS3_02114	IPR001214	SET domain	0
MS3_02113			0
MS3_02112			0
MS3_02111			0
MS3_02110	IPR002717	Histone acetyltransferase domain, MYST-type	0
MS3_02110	IPR025995	RNA binding activity-knot of a chromodomain	0
MS3_02109	IPR031632	Small VCP/p97-interacting protein	1
MS3_02108			0
MS3_02107	IPR001451	Hexapeptide repeat	0
MS3_02106	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain	0
MS3_02105	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain	0
MS3_02104			0
MS3_02103	IPR001611	Leucine-rich repeat	0
MS3_02102	IPR010733	Protein of unknown function DUF1308	1
MS3_02101			0
MS3_02100	IPR003961	Fibronectin type III	0
MS3_02100	IPR010560	Neogenin, C-terminal	0
MS3_02100	IPR013098	Immunoglobulin I-set	0
MS3_02099			0
MS3_02098			0
MS3_02097	IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	0
MS3_02096	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0
MS3_02095	IPR002100	Transcription factor, MADS-box	0
MS3_02094	IPR000048	IQ motif, EF-hand binding site	0
MS3_02093	IPR006099	Methylmalonyl-CoA mutase, alpha/beta chain, catalytic	1
MS3_02093	IPR006158	Cobalamin (vitamin B12)-binding domain	1
MS3_02092	IPR010300	Cysteine dioxygenase type I	1
MS3_02091			0
MS3_02090			0
MS3_02089			0
MS3_02088			0
MS3_02087			0
MS3_02086	IPR009056	Cytochrome c-like domain	1
MS3_02085			0
MS3_02084			0
MS3_02083	IPR000949	ELM2 domain	0
MS3_02083	IPR001025	Bromo adjacent homology (BAH) domain	0
MS3_02082	IPR000668	Peptidase C1A, papain C-terminal	0
MS3_02082	IPR005637	TAP C-terminal (TAP-C) domain	0
MS3_02081	IPR002674	Ribosomal protein L37ae	1
MS3_02080	IPR003380	Transforming protein Ski	0
MS3_02079	IPR000873	AMP-dependent synthetase/ligase	0
MS3_02078			0
MS3_02077	IPR022083	KIF-1 binding protein	1
MS3_02076	IPR005176	Potentiating neddylation domain	1
MS3_02075	IPR000595	Cyclic nucleotide-binding domain	0
MS3_02075	IPR005821	Ion transport domain	0
MS3_02074	IPR000742	EGF-like domain	0
MS3_02074	IPR000800	Notch domain	0
MS3_02074	IPR020683	Ankyrin repeat-containing domain	0
MS3_02073			0
MS3_02072	IPR027973	Protein of unknown function DUF4602	1
MS3_02071			0
MS3_02070			0
MS3_02069			0
MS3_02068			0
MS3_02067	IPR024989	Major facilitator superfamily associated domain	0
MS3_02066	IPR006155	Josephin domain	0
MS3_02065	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	0
MS3_02064	IPR019373	Ribosomal protein L51, mitochondrial	1
MS3_02063	IPR006091	Acyl-CoA oxidase/dehydrogenase, central domain	1
MS3_02063	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	1
MS3_02063	IPR013786	Acyl-CoA dehydrogenase/oxidase, N-terminal	1
MS3_02062	IPR001164	Arf GTPase activating protein	0
MS3_02062	IPR001849	Pleckstrin homology domain	0
MS3_02061			0
MS3_02060	IPR006802	Radial spokehead-like protein	0
MS3_02059	IPR003380	Transforming protein Ski	0
MS3_02059	IPR014890	c-SKI SMAD4-binding domain	0
MS3_02058			0
MS3_02057	IPR002293	Amino acid/polyamine transporter I	0
MS3_02057	IPR029485	Cationic amino acid transporter, C-terminal	0
MS3_02056			0
MS3_02055			0
MS3_02054	IPR004088	K Homology domain, type 1	0
MS3_02053			0
MS3_02052	IPR000719	Protein kinase domain	0
MS3_02051	IPR000626	Ubiquitin domain	0
MS3_02051	IPR015940	Ubiquitin-associated domain	0
MS3_02050	IPR001806	Small GTPase superfamily	0
MS3_02049	IPR027962	Protein of unknown function DUF4590	1
MS3_02048	IPR004345	TB2/DP1/HVA22-related protein	1
MS3_02047	IPR022033	RAVE complex protein Rav1 C-terminal	1
MS3_02046	IPR018450	Romo1/Mgr2	1
MS3_02045			0
MS3_02044	IPR000719	Protein kinase domain	0
MS3_02043	IPR019320	BLOC-1-related complex subunit 8	1
MS3_02042	IPR000868	Isochorismatase-like	0
MS3_02041	IPR001748	G10 protein	1
MS3_02040			0
MS3_02039	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit	0
MS3_02038	IPR016565	Proteasome assembly chaperone 1	1
MS3_02037	IPR000432	DNA mismatch repair protein MutS, C-terminal	0
MS3_02037	IPR007696	DNA mismatch repair protein MutS, core	0
MS3_02037	IPR007860	DNA mismatch repair protein MutS, connector domain	0
MS3_02037	IPR007861	DNA mismatch repair protein MutS, clamp	0
MS3_02036	IPR015179	Alpha-amylase/4-alpha-glucanotransferase, C-terminal	1
MS3_02035	IPR001194	DENN domain	0
MS3_02035	IPR005113	uDENN domain	0
MS3_02035	IPR022096	SBF1/SBF2 domain	0
MS3_02034	IPR007889	DNA binding HTH domain, Psq-type	0
MS3_02033			0
MS3_02032	IPR019312	CCR4-NOT transcription complex subunit 11	1
MS3_02031	IPR000219	Dbl homology (DH) domain	0
MS3_02030	IPR000320	Hedgehog, N-terminal signalling domain	1
MS3_02029			0
MS3_02028	IPR031488	WD repeat protein mio, zinc-ribbon like domain	1
MS3_02027	IPR001353	Proteasome, subunit alpha/beta	0
MS3_02026	IPR001767	Hedgehog protein, Hint domain	1
MS3_02025			0
MS3_02024	IPR023252	Aurora borealis protein	1
MS3_02023			0
MS3_02022	IPR000195	Rab-GTPase-TBC domain	0
MS3_02021			0
MS3_02020	IPR000949	ELM2 domain	0
MS3_02020	IPR001005	SANT/Myb domain	0
MS3_02019			0
MS3_02018			0
MS3_02017	IPR001849	Pleckstrin homology domain	0
MS3_02017	IPR002913	START domain	0
MS3_02015			0
MS3_02014	IPR008610	Eukaryotic rRNA processing	1
MS3_02013	IPR012919	SUN domain	0
MS3_02012			0
MS3_02010	IPR009790	Protein of unknown function DUF1356, TMEM106	1
MS3_02009	IPR007858	Dpy-30 motif	0
MS3_02008			0
MS3_02006			0
MS3_02005	IPR004156	Organic anion transporter polypeptide OATP	0
MS3_02003	IPR001300	Peptidase C2, calpain, catalytic domain	0
MS3_02003	IPR022682	Peptidase C2, calpain, large subunit, domain III	0
MS3_02002	IPR001650	Helicase, C-terminal	0
MS3_02002	IPR003029	S1 domain	0
MS3_02002	IPR007502	Helicase-associated domain	0
MS3_02002	IPR011545	DEAD/DEAH box helicase domain	0
MS3_02002	IPR011709	Domain of unknown function DUF1605	0
MS3_02001	IPR007327	Tumour protein D52	0
MS3_02000			0
MS3_01999			0
MS3_01998			0
MS3_01997			0
MS3_01996	IPR001254	Serine proteases, trypsin domain	0
MS3_01995			0
MS3_01994			0
MS3_01993	IPR000014	PAS domain	0
MS3_01993	IPR005821	Ion transport domain	0
MS3_01992			0
MS3_01991			0
MS3_01990			0
MS3_01989	IPR002048	EF-hand domain	0
MS3_01988	IPR027246	Eukaryotic porin/Tom40	0
MS3_01987	IPR000719	Protein kinase domain	0
MS3_01986			0
MS3_01985			0
MS3_01984	IPR018800	Proline-rich protein PRCC	1
MS3_01983	IPR007648	Mitochondrial ATPase inhibitor	0
MS3_01982			0
MS3_01981			0
MS3_01980	IPR004156	Organic anion transporter polypeptide OATP	0
MS3_01979	IPR000536	Nuclear hormone receptor, ligand-binding domain	0
